year,elections,teryt_code,powiat,gmina,surname,names,n_votes,percentage
2011,senat,260103,buski,Gmina Nowy Korczyn,Gomułka,Stanisław,104,"5,29"
2011,senat,260103,buski,Gmina Nowy Korczyn,Kowalczyk,Tadeusz Józef,799,"40,66"
2011,senat,260103,buski,Gmina Nowy Korczyn,Kozera,Andrzej Jan,133,"6,77"
2011,senat,260103,buski,Gmina Nowy Korczyn,Skrobich,Mirosław Jerzy,37,"1,88"
2011,senat,260103,buski,Gmina Nowy Korczyn,Wiertek,Włodzimierz Ludwik,52,"2,65"
2011,senat,260103,buski,Gmina Nowy Korczyn,Zoch,Andrzej Franciszek,284,"14,45"
2011,senat,260104,buski,Gmina Pacanów,Gil,Mieczysław Władysław,824,"36,65"
2011,senat,260104,buski,Gmina Pacanów,Gomułka,Stanisław,139,"6,18"
2011,senat,260104,buski,Gmina Pacanów,Kowalczyk,Tadeusz Józef,770,"34,25"
2011,senat,260104,buski,Gmina Pacanów,Kozera,Andrzej Jan,174,"7,74"
2011,senat,260104,buski,Gmina Pacanów,Skrobich,Mirosław Jerzy,45,"2,00"
2011,senat,260104,buski,Gmina Pacanów,Wiertek,Włodzimierz Ludwik,28,"1,25"
2011,senat,260104,buski,Gmina Pacanów,Zoch,Andrzej Franciszek,268,"11,92"
2011,senat,260105,buski,Gmina Solec-Zdrój,Gil,Mieczysław Władysław,530,"29,88"
2011,senat,260105,buski,Gmina Solec-Zdrój,Gomułka,Stanisław,111,"6,26"
2011,senat,260105,buski,Gmina Solec-Zdrój,Kowalczyk,Tadeusz Józef,602,"33,93"
2011,senat,260105,buski,Gmina Solec-Zdrój,Kozera,Andrzej Jan,143,"8,06"
2011,senat,260105,buski,Gmina Solec-Zdrój,Skrobich,Mirosław Jerzy,39,"2,20"
2011,senat,260105,buski,Gmina Solec-Zdrój,Wiertek,Włodzimierz Ludwik,42,"2,37"
2011,senat,260105,buski,Gmina Solec-Zdrój,Zoch,Andrzej Franciszek,307,"17,31"
2011,senat,260106,buski,Gmina Stopnica,Gil,Mieczysław Władysław,708,"29,76"
2011,senat,260106,buski,Gmina Stopnica,Gomułka,Stanisław,155,"6,52"
2011,senat,260106,buski,Gmina Stopnica,Kowalczyk,Tadeusz Józef,940,"39,51"
2011,senat,260106,buski,Gmina Stopnica,Kozera,Andrzej Jan,157,"6,60"
2011,senat,260106,buski,Gmina Stopnica,Skrobich,Mirosław Jerzy,36,"1,51"
2011,senat,260106,buski,Gmina Stopnica,Wiertek,Włodzimierz Ludwik,39,"1,64"
2011,senat,260106,buski,Gmina Stopnica,Zoch,Andrzej Franciszek,344,"14,46"
2011,senat,260107,buski,Gmina Tuczępy,Gil,Mieczysław Władysław,426,"37,87"
2011,senat,260107,buski,Gmina Tuczępy,Gomułka,Stanisław,68,"6,04"
2011,senat,260107,buski,Gmina Tuczępy,Kowalczyk,Tadeusz Józef,248,"22,04"
2011,senat,260107,buski,Gmina Tuczępy,Kozera,Andrzej Jan,120,"10,67"
2011,senat,260107,buski,Gmina Tuczępy,Skrobich,Mirosław Jerzy,32,"2,84"
2011,senat,260107,buski,Gmina Tuczępy,Wiertek,Włodzimierz Ludwik,40,"3,56"
2011,senat,260107,buski,Gmina Tuczępy,Zoch,Andrzej Franciszek,191,"16,98"
2011,senat,260108,buski,Gmina Wiślica,Gil,Mieczysław Władysław,439,"27,42"
2011,senat,260108,buski,Gmina Wiślica,Gomułka,Stanisław,102,"6,37"
2011,senat,260108,buski,Gmina Wiślica,Kowalczyk,Tadeusz Józef,466,"29,11"
2011,senat,260108,buski,Gmina Wiślica,Kozera,Andrzej Jan,213,"13,30"
2011,senat,260108,buski,Gmina Wiślica,Skrobich,Mirosław Jerzy,35,"2,19"
2011,senat,260108,buski,Gmina Wiślica,Wiertek,Włodzimierz Ludwik,110,"6,87"
2011,senat,260108,buski,Gmina Wiślica,Zoch,Andrzej Franciszek,236,"14,74"
2011,senat,260201,jędrzejowski,Gmina Imielno,Gil,Mieczysław Władysław,285,"22,53"
2011,senat,260201,jędrzejowski,Gmina Imielno,Gomułka,Stanisław,89,"7,04"
2011,senat,260201,jędrzejowski,Gmina Imielno,Kowalczyk,Tadeusz Józef,668,"52,81"
2011,senat,260201,jędrzejowski,Gmina Imielno,Kozera,Andrzej Jan,84,"6,64"
2011,senat,260201,jędrzejowski,Gmina Imielno,Skrobich,Mirosław Jerzy,46,"3,64"
2011,senat,260201,jędrzejowski,Gmina Imielno,Wiertek,Włodzimierz Ludwik,15,"1,19"
2011,senat,260201,jędrzejowski,Gmina Imielno,Zoch,Andrzej Franciszek,78,"6,17"
2011,senat,260202,jędrzejowski,Gmina Jędrzejów,Gil,Mieczysław Władysław,2 589,"26,28"
2011,senat,260202,jędrzejowski,Gmina Jędrzejów,Gomułka,Stanisław,2 741,"27,83"
2011,senat,260202,jędrzejowski,Gmina Jędrzejów,Kowalczyk,Tadeusz Józef,1 187,"12,05"
2011,senat,260202,jędrzejowski,Gmina Jędrzejów,Kozera,Andrzej Jan,866,"8,79"
2011,senat,260202,jędrzejowski,Gmina Jędrzejów,Skrobich,Mirosław Jerzy,605,"6,14"
2011,senat,260202,jędrzejowski,Gmina Jędrzejów,Wiertek,Włodzimierz Ludwik,127,"1,29"
2011,senat,260202,jędrzejowski,Gmina Jędrzejów,Zoch,Andrzej Franciszek,1 735,"17,61"
2011,senat,260203,jędrzejowski,Gmina Małogoszcz,Gil,Mieczysław Władysław,1 546,"39,76"
2011,senat,260203,jędrzejowski,Gmina Małogoszcz,Gomułka,Stanisław,539,"13,86"
2011,senat,260203,jędrzejowski,Gmina Małogoszcz,Kowalczyk,Tadeusz Józef,706,"18,16"
2011,senat,260203,jędrzejowski,Gmina Małogoszcz,Kozera,Andrzej Jan,326,"8,38"
2011,senat,260203,jędrzejowski,Gmina Małogoszcz,Skrobich,Mirosław Jerzy,210,"5,40"
2011,senat,260203,jędrzejowski,Gmina Małogoszcz,Wiertek,Włodzimierz Ludwik,33,"0,85"
2011,senat,260203,jędrzejowski,Gmina Małogoszcz,Zoch,Andrzej Franciszek,528,"13,58"
2011,senat,260204,jędrzejowski,Gmina Nagłowice,Gil,Mieczysław Władysław,394,"29,83"
2011,senat,260204,jędrzejowski,Gmina Nagłowice,Gomułka,Stanisław,222,"16,81"
2011,senat,260204,jędrzejowski,Gmina Nagłowice,Kowalczyk,Tadeusz Józef,292,"22,10"
2011,senat,260204,jędrzejowski,Gmina Nagłowice,Kozera,Andrzej Jan,151,"11,43"
2011,senat,260204,jędrzejowski,Gmina Nagłowice,Skrobich,Mirosław Jerzy,75,"5,68"
2011,senat,260204,jędrzejowski,Gmina Nagłowice,Wiertek,Włodzimierz Ludwik,34,"2,57"
2011,senat,260204,jędrzejowski,Gmina Nagłowice,Zoch,Andrzej Franciszek,153,"11,58"
2011,senat,260205,jędrzejowski,Gmina Oksa,Gil,Mieczysław Władysław,373,"28,41"
2011,senat,260205,jędrzejowski,Gmina Oksa,Gomułka,Stanisław,157,"11,96"
2011,senat,260205,jędrzejowski,Gmina Oksa,Kowalczyk,Tadeusz Józef,449,"34,20"
2011,senat,260205,jędrzejowski,Gmina Oksa,Kozera,Andrzej Jan,114,"8,68"
2011,senat,260205,jędrzejowski,Gmina Oksa,Skrobich,Mirosław Jerzy,53,"4,04"
2011,senat,260205,jędrzejowski,Gmina Oksa,Wiertek,Włodzimierz Ludwik,37,"2,82"
2011,senat,260205,jędrzejowski,Gmina Oksa,Zoch,Andrzej Franciszek,130,"9,90"
2011,senat,260206,jędrzejowski,Gmina Sędziszów,Gil,Mieczysław Władysław,1 129,"27,20"
2011,senat,260206,jędrzejowski,Gmina Sędziszów,Gomułka,Stanisław,960,"23,13"
2011,senat,260206,jędrzejowski,Gmina Sędziszów,Kowalczyk,Tadeusz Józef,717,"17,28"
2011,senat,260206,jędrzejowski,Gmina Sędziszów,Kozera,Andrzej Jan,460,"11,08"
2011,senat,260206,jędrzejowski,Gmina Sędziszów,Skrobich,Mirosław Jerzy,214,"5,16"
2011,senat,260206,jędrzejowski,Gmina Sędziszów,Wiertek,Włodzimierz Ludwik,99,"2,39"
2011,senat,260206,jędrzejowski,Gmina Sędziszów,Zoch,Andrzej Franciszek,571,"13,76"
2011,senat,260207,jędrzejowski,Gmina Słupia (Jędrzejowska),Gil,Mieczysław Władysław,321,"26,16"
2011,senat,260207,jędrzejowski,Gmina Słupia (Jędrzejowska),Gomułka,Stanisław,156,"12,71"
2011,senat,260207,jędrzejowski,Gmina Słupia (Jędrzejowska),Kowalczyk,Tadeusz Józef,351,"28,61"
2011,senat,260207,jędrzejowski,Gmina Słupia (Jędrzejowska),Kozera,Andrzej Jan,95,"7,74"
2011,senat,260207,jędrzejowski,Gmina Słupia (Jędrzejowska),Skrobich,Mirosław Jerzy,184,"15,00"
2011,senat,260207,jędrzejowski,Gmina Słupia (Jędrzejowska),Wiertek,Włodzimierz Ludwik,29,"2,36"
2011,senat,260207,jędrzejowski,Gmina Słupia (Jędrzejowska),Zoch,Andrzej Franciszek,91,"7,42"
2011,senat,260208,jędrzejowski,Gmina Sobków,Gil,Mieczysław Władysław,819,"32,23"
2011,senat,260208,jędrzejowski,Gmina Sobków,Gomułka,Stanisław,416,"16,37"
2011,senat,260208,jędrzejowski,Gmina Sobków,Kowalczyk,Tadeusz Józef,585,"23,02"
2011,senat,260208,jędrzejowski,Gmina Sobków,Kozera,Andrzej Jan,239,"9,41"
2011,senat,260208,jędrzejowski,Gmina Sobków,Skrobich,Mirosław Jerzy,108,"4,25"
2011,senat,260208,jędrzejowski,Gmina Sobków,Wiertek,Włodzimierz Ludwik,28,"1,10"
2011,senat,260208,jędrzejowski,Gmina Sobków,Zoch,Andrzej Franciszek,346,"13,62"
2011,senat,260209,jędrzejowski,Gmina Wodzisław,Gil,Mieczysław Władysław,448,"19,74"
2011,senat,260209,jędrzejowski,Gmina Wodzisław,Gomułka,Stanisław,751,"33,10"
2011,senat,260209,jędrzejowski,Gmina Wodzisław,Kowalczyk,Tadeusz Józef,579,"25,52"
2011,senat,260209,jędrzejowski,Gmina Wodzisław,Kozera,Andrzej Jan,142,"6,26"
2011,senat,260209,jędrzejowski,Gmina Wodzisław,Skrobich,Mirosław Jerzy,69,"3,04"
2011,senat,260209,jędrzejowski,Gmina Wodzisław,Wiertek,Włodzimierz Ludwik,80,"3,53"
2011,senat,260209,jędrzejowski,Gmina Wodzisław,Zoch,Andrzej Franciszek,200,"8,81"
2011,senat,260301,kazimierski,Gmina Bejsce,Gil,Mieczysław Władysław,262,"25,34"
2011,senat,260301,kazimierski,Gmina Bejsce,Gomułka,Stanisław,41,"3,97"
2011,senat,260301,kazimierski,Gmina Bejsce,Kowalczyk,Tadeusz Józef,442,"42,75"
2011,senat,260301,kazimierski,Gmina Bejsce,Kozera,Andrzej Jan,71,"6,87"
2011,senat,260301,kazimierski,Gmina Bejsce,Skrobich,Mirosław Jerzy,13,"1,26"
2011,senat,260301,kazimierski,Gmina Bejsce,Wiertek,Włodzimierz Ludwik,103,"9,96"
2011,senat,260301,kazimierski,Gmina Bejsce,Zoch,Andrzej Franciszek,102,"9,86"
2011,senat,260302,kazimierski,Gmina Czarnocin,Gil,Mieczysław Władysław,208,"20,12"
2011,senat,260302,kazimierski,Gmina Czarnocin,Gomułka,Stanisław,29,"2,80"
2011,senat,260302,kazimierski,Gmina Czarnocin,Kowalczyk,Tadeusz Józef,455,"44,00"
2011,senat,260302,kazimierski,Gmina Czarnocin,Kozera,Andrzej Jan,84,"8,12"
2011,senat,260302,kazimierski,Gmina Czarnocin,Skrobich,Mirosław Jerzy,5,"0,48"
2011,senat,260302,kazimierski,Gmina Czarnocin,Wiertek,Włodzimierz Ludwik,186,"17,99"
2011,senat,260302,kazimierski,Gmina Czarnocin,Zoch,Andrzej Franciszek,67,"6,48"
2011,senat,260303,kazimierski,Gmina Kazimierza Wielka,Gil,Mieczysław Władysław,1 175,"25,76"
2011,senat,260303,kazimierski,Gmina Kazimierza Wielka,Gomułka,Stanisław,167,"3,66"
2011,senat,260303,kazimierski,Gmina Kazimierza Wielka,Kowalczyk,Tadeusz Józef,1 320,"28,94"
2011,senat,260303,kazimierski,Gmina Kazimierza Wielka,Kozera,Andrzej Jan,362,"7,94"
2011,senat,260303,kazimierski,Gmina Kazimierza Wielka,Skrobich,Mirosław Jerzy,81,"1,78"
2011,senat,260303,kazimierski,Gmina Kazimierza Wielka,Wiertek,Włodzimierz Ludwik,727,"15,94"
2011,senat,260303,kazimierski,Gmina Kazimierza Wielka,Zoch,Andrzej Franciszek,729,"15,98"
2011,senat,260304,kazimierski,Gmina Opatowiec,Gil,Mieczysław Władysław,205,"18,34"
2011,senat,260304,kazimierski,Gmina Opatowiec,Gomułka,Stanisław,32,"2,86"
2011,senat,260304,kazimierski,Gmina Opatowiec,Kowalczyk,Tadeusz Józef,515,"46,06"
2011,senat,260304,kazimierski,Gmina Opatowiec,Kozera,Andrzej Jan,128,"11,45"
2011,senat,260304,kazimierski,Gmina Opatowiec,Skrobich,Mirosław Jerzy,16,"1,43"
2011,senat,260304,kazimierski,Gmina Opatowiec,Wiertek,Włodzimierz Ludwik,98,"8,77"
2011,senat,260304,kazimierski,Gmina Opatowiec,Zoch,Andrzej Franciszek,124,"11,09"
2011,senat,260305,kazimierski,Gmina Skalbmierz,Gil,Mieczysław Władysław,250,"13,83"
2011,senat,260305,kazimierski,Gmina Skalbmierz,Gomułka,Stanisław,27,"1,49"
2011,senat,260305,kazimierski,Gmina Skalbmierz,Kowalczyk,Tadeusz Józef,880,"48,67"
2011,senat,260305,kazimierski,Gmina Skalbmierz,Kozera,Andrzej Jan,51,"2,82"
2011,senat,260305,kazimierski,Gmina Skalbmierz,Skrobich,Mirosław Jerzy,21,"1,16"
2011,senat,260305,kazimierski,Gmina Skalbmierz,Wiertek,Włodzimierz Ludwik,499,"27,60"
2011,senat,260305,kazimierski,Gmina Skalbmierz,Zoch,Andrzej Franciszek,80,"4,42"
2011,senat,260401,kielecki,Gmina Bieliny,Banaś,Grzegorz Piotr,351,"12,22"
2011,senat,260401,kielecki,Gmina Bieliny,Góźdź,Stanisław Szczepan,717,"24,97"
2011,senat,260401,kielecki,Gmina Bieliny,Kik,Kazimierz,182,"6,34"
2011,senat,260401,kielecki,Gmina Bieliny,Koza,Janusz Adam,163,"5,68"
2011,senat,260401,kielecki,Gmina Bieliny,Pałka-Koruba,Bożentyna Teresa,330,"11,49"
2011,senat,260401,kielecki,Gmina Bieliny,Podlejski,Jarosław Franciszek,42,"1,46"
2011,senat,260401,kielecki,Gmina Bieliny,Słoń,Krzysztof Marek,1 087,"37,85"
2011,senat,260402,kielecki,Gmina Bodzentyn,Banaś,Grzegorz Piotr,249,"7,54"
2011,senat,260402,kielecki,Gmina Bodzentyn,Góźdź,Stanisław Szczepan,1 347,"40,79"
2011,senat,260402,kielecki,Gmina Bodzentyn,Kik,Kazimierz,225,"6,81"
2011,senat,260402,kielecki,Gmina Bodzentyn,Koza,Janusz Adam,107,"3,24"
2011,senat,260402,kielecki,Gmina Bodzentyn,Pałka-Koruba,Bożentyna Teresa,484,"14,66"
2011,senat,260402,kielecki,Gmina Bodzentyn,Podlejski,Jarosław Franciszek,47,"1,42"
2011,senat,260402,kielecki,Gmina Bodzentyn,Słoń,Krzysztof Marek,843,"25,53"
2011,senat,260403,kielecki,Gmina Chęciny,Banaś,Grzegorz Piotr,584,"11,26"
2011,senat,260403,kielecki,Gmina Chęciny,Góźdź,Stanisław Szczepan,1 307,"25,20"
2011,senat,260403,kielecki,Gmina Chęciny,Kik,Kazimierz,533,"10,28"
2011,senat,260403,kielecki,Gmina Chęciny,Koza,Janusz Adam,275,"5,30"
2011,senat,260403,kielecki,Gmina Chęciny,Pałka-Koruba,Bożentyna Teresa,991,"19,11"
2011,senat,260403,kielecki,Gmina Chęciny,Podlejski,Jarosław Franciszek,168,"3,24"
2011,senat,260403,kielecki,Gmina Chęciny,Słoń,Krzysztof Marek,1 328,"25,61"
2011,senat,260404,kielecki,Gmina Chmielnik,Banaś,Grzegorz Piotr,334,"8,46"
2011,senat,260404,kielecki,Gmina Chmielnik,Góźdź,Stanisław Szczepan,797,"20,19"
2011,senat,260404,kielecki,Gmina Chmielnik,Kik,Kazimierz,293,"7,42"
2011,senat,260404,kielecki,Gmina Chmielnik,Koza,Janusz Adam,116,"2,94"
2011,senat,260404,kielecki,Gmina Chmielnik,Pałka-Koruba,Bożentyna Teresa,1 110,"28,12"
2011,senat,260404,kielecki,Gmina Chmielnik,Podlejski,Jarosław Franciszek,69,"1,75"
2011,senat,260404,kielecki,Gmina Chmielnik,Słoń,Krzysztof Marek,1 228,"31,11"
2011,senat,260405,kielecki,Gmina Daleszyce,Banaś,Grzegorz Piotr,568,"11,97"
2011,senat,260405,kielecki,Gmina Daleszyce,Góźdź,Stanisław Szczepan,1 198,"25,24"
2011,senat,260405,kielecki,Gmina Daleszyce,Kik,Kazimierz,323,"6,81"
2011,senat,260405,kielecki,Gmina Daleszyce,Koza,Janusz Adam,244,"5,14"
2011,senat,260405,kielecki,Gmina Daleszyce,Pałka-Koruba,Bożentyna Teresa,856,"18,04"
2011,senat,260405,kielecki,Gmina Daleszyce,Podlejski,Jarosław Franciszek,75,"1,58"
2011,senat,260405,kielecki,Gmina Daleszyce,Słoń,Krzysztof Marek,1 482,"31,23"
2011,senat,260406,kielecki,Gmina Górno,Banaś,Grzegorz Piotr,454,"10,12"
2011,senat,260406,kielecki,Gmina Górno,Góźdź,Stanisław Szczepan,1 098,"24,47"
2011,senat,260406,kielecki,Gmina Górno,Kik,Kazimierz,279,"6,22"
2011,senat,260406,kielecki,Gmina Górno,Koza,Janusz Adam,222,"4,95"
2011,senat,260406,kielecki,Gmina Górno,Pałka-Koruba,Bożentyna Teresa,796,"17,74"
2011,senat,260406,kielecki,Gmina Górno,Podlejski,Jarosław Franciszek,108,"2,41"
2011,senat,260406,kielecki,Gmina Górno,Słoń,Krzysztof Marek,1 531,"34,11"
2011,senat,260407,kielecki,Gmina Łagów,Banaś,Grzegorz Piotr,248,"11,61"
2011,senat,260407,kielecki,Gmina Łagów,Góźdź,Stanisław Szczepan,810,"37,92"
2011,senat,260407,kielecki,Gmina Łagów,Kik,Kazimierz,125,"5,85"
